,Timestamp,Ground_truth,Predicted_value
2049,46.612,Run,Start to walk
2050,46.633,Run,Start to walk
2051,46.655,Run,Start to walk
2052,46.678,Run,Start to walk
2053,46.699,Run,Start to walk
2054,46.721,Run,Start to walk
2055,46.742,Run,Start to walk
2056,46.765,Run,Start to walk
2057,46.787,Run,Start to walk
2058,46.809,Run,Start to walk
2059,46.831,Run,Start to walk
2060,46.853,Run,Start to walk
2061,46.875,Run,Start to walk
2062,46.898,Run,Stand
2063,46.919,Run,Stand
2064,46.941,Run,Start to walk
2065,46.963,Run,Start to walk
2066,46.986,Start to walk,Start to walk
2067,47.007,Start to walk,Stand
2068,47.03,Start to walk,Stand
2069,47.074,Start to walk,Stand
2070,47.09,Start to walk,Stand
2071,47.112,Start to walk,Stand
2072,47.134,Start to walk,Stand
2073,47.16,Start to walk,Stand
2074,47.179,Start to walk,Walk
2075,47.201,Start to walk,Walk
2076,47.223,Start to walk,Stand
2077,47.245,Start to walk,Walk
2078,47.267,Start to walk,Walk
2079,47.29,Start to walk,Stand
2080,47.312,Start to walk,Stand
2081,47.334,Start to walk,Stand
2082,47.356,Start to walk,Stand
2083,47.378,Start to walk,Stand
2084,47.4,Start to walk,Stand
2085,47.422,Start to walk,Stand
2086,47.444,Start to walk,Stand
2087,47.466,Start to walk,Stand
2088,47.488,Start to walk,Stand
2089,47.51,Start to walk,Stand
2090,47.532,Start to walk,Stand
2091,47.554,Start to walk,Stand
2092,47.576,Start to walk,Stand
2093,47.598,Start to walk,Stand
2094,47.62,Start to walk,Stand
2095,47.642,Start to walk,Stand
2096,47.664,Start to walk,Stand
2097,47.686,Start to walk,Stand
2098,47.711,Start to walk,Stand
2099,47.73,Start to walk,Stand
2100,47.752,Start to walk,Stand
2101,47.774,Start to walk,Stand
2102,47.797,Start to walk,Stand
2103,47.819,Start to walk,Stand
2104,47.84,Walk,Stand
2105,47.863,Walk,Stand
2106,47.885,Walk,Stand
2107,47.907,Walk,Stand
2108,47.929,Walk,Stand
2109,47.951,Walk,Stand
2110,47.973,Walk,Stand
2111,47.995,Walk,Stand
2112,48.017,Walk,Stand
2113,48.039,Walk,Stand
2114,48.069,Walk,Stand
2115,48.084,Walk,Stand
2116,48.105,Walk,Stand
2117,48.126,Walk,Stand
2118,48.148,Walk,Stand
2119,48.172,Walk,Stand
2120,48.193,Walk,Stand
2121,48.216,Walk,Stand
2122,48.237,Walk,Stand
2123,48.259,Walk,Stand
2124,48.281,Walk,Stand
2125,48.303,Walk,Stand
2126,48.327,Walk,Stand
2127,48.347,Walk,Stand
2128,48.369,Walk,Stand
2129,48.391,Walk,Stand
2130,48.414,Walk,Stand
2131,48.436,Walk,Stand
2132,48.458,Walk,Stand
2133,48.48,Walk,Stand
2134,48.504,Walk,Stand
2135,48.524,Walk,Stand
2136,48.546,Walk,Stand
2137,48.567,Walk,Stand
2138,48.591,Walk,Stand
2139,48.612,Walk,Stand
2140,48.633,Walk,Stand
2141,48.655,Walk,Stand
2142,48.678,Walk,Stand
2143,48.7,Walk,Stand
2144,48.722,Walk,Stand
2145,48.747,Walk,Stand
2146,48.77,Walk,Stand
2147,48.791,Walk,Stand
2148,48.814,Walk,Stand
2149,48.836,Walk,Stand
2150,48.858,Walk,Stand
2151,48.881,Walk,Stand
2152,48.906,Walk,Stand
2153,48.925,Walk,Stand
2154,48.948,Walk,Stand
2155,48.969,Walk,Stand
2156,48.992,Walk,Stand
2157,49.013,Walk,Stand
2158,49.035,Walk,Stand
2159,49.057,Walk,Stand
2160,49.08,Walk,Stand
2161,49.101,Walk,Stand
2162,49.124,Walk,Stand
2163,49.145,Walk,Stand
2164,49.168,Walk,Stand
2165,49.19,Walk,Stand
2166,49.211,Walk,Stand
2167,49.237,Walk,Stand
2168,49.255,Walk,Stand
2169,49.278,Walk,Stand
2170,49.3,Walk,Stand
2171,49.321,Walk,Stand
2172,49.344,Walk,Stand
2173,49.366,Walk,Stand
2174,49.388,Walk,Stand
2175,49.41,Walk,Stand
2176,49.432,Walk,Stand
2177,49.455,Walk,Stand
2178,49.477,Walk,Stand
2179,49.498,Walk,Stand
2180,49.52,Walk,Stand
2181,49.542,Walk,Stand
2182,49.564,Walk,Stand
2183,49.586,Walk,Stand
2184,49.608,Walk,Stand
2185,49.63,Walk,Stand
2186,49.652,Walk,Stand
2187,49.674,Walk,Stand
2188,49.697,Walk,Stand
2189,49.72,Walk,Stand
2190,49.74,Walk,Stand
2191,49.762,Walk,Stand
2192,49.783,Walk,Start to walk
2193,49.806,Walk,Start to walk
2194,49.832,Walk,Start to walk
2195,49.851,Walk,Start to walk
2196,49.873,Walk,Start to walk
2197,49.894,Walk,Start to walk
2198,49.916,Walk,Start to walk
2199,49.939,Walk,Start to walk
2200,49.961,Walk,Run
2201,49.983,Walk,Run
2202,50.006,Walk,Start to walk
2203,50.027,Walk,Start to walk
2204,50.049,Walk,Start to walk
2205,50.07,Walk,Start to walk
2206,50.092,Walk,Start to walk
2207,50.115,Walk,Start to walk
2208,50.137,Walk,Start to walk
2209,50.16,Walk,Start to walk
2210,50.184,Walk,Start to walk
2211,50.203,Walk,Start to walk
2212,50.227,Stand,Start to walk
2213,50.247,Stand,Stand
2214,50.27,Stand,Stand
2215,50.292,Stand,Stand
2216,50.314,Stand,Stand
2217,50.336,Stand,Stand
2218,50.358,Stand,Stand
2219,50.379,Stand,Stand
2220,50.402,Stand,Stand
2221,50.424,Stand,Stand
2222,50.446,Stand,Stand
2223,50.469,Stand,Stand
2224,50.49,Stand,Stand
2225,50.512,Stand,Stand
2226,50.534,Stand,Stand
2227,50.557,Stand,Stand
2228,50.579,Stand,Stand
2229,50.6,Stand,Stand
2230,50.622,Stand,Stand
2231,50.645,Stand,Stand
2232,50.668,Stand,Stand
2233,50.689,Stand,Stand
2234,50.71,Stand,Stand
2235,50.733,Stand,Stand
2236,50.754,Stand,Stand
2237,50.776,Stand,Stand
2238,50.798,Stand,Stand
2239,50.82,Stand,Stand
2240,50.843,Stand,Stand
2241,50.868,Stand,Stand
2242,50.89,Stand,Stand
2243,50.908,Stand,Stand
2244,50.931,Stand,Stand
2245,50.953,Stand,Stand
2246,50.976,Stand,Stand
2247,50.997,Stand,Stand
2248,51.019,Stand,Stand
2249,51.04,Stand,Stand
2250,51.067,Stand,Stand
2251,51.089,Stand,Stand
2252,51.111,Stand,Stand
2253,51.132,Stand,Stand
2254,51.161,Stand,Stand
2255,51.177,Stand,Stand
2256,51.199,Stand,Stand
2257,51.222,Stand,Stand
2258,51.253,Stand,Stand
2259,51.266,Stand,Stand
2260,51.292,Stand,Stand
2261,51.31,Stand,Stand
2262,51.332,Stand,Stand
2263,51.354,Stand,Stand
2264,51.376,Stand,Stand
2265,51.398,Stand,Stand
2266,51.42,Stand,Stand
2267,51.442,Stand,Stand
2268,51.464,Stand,Stand
2269,51.486,Stand,Stand
2270,51.511,Stand,Stand
2271,51.531,Stand,Stand
2272,51.553,Stand,Stand
2273,51.575,Stand,Stand
2274,51.596,Stand,Stand
2275,51.619,Stand,Stand
2276,51.64,Stand,Stand
2277,51.662,Stand,Stand
2278,51.685,Stand,Stand
2279,51.707,Stand,Stand
2280,51.733,Stand,Stand
2281,51.751,Stand,Stand
2282,51.773,Stand,Stand
2283,51.805,Stand,Stand
2284,51.82,Stand,Stand
2285,51.842,Stand,Stand
2286,51.865,Stand,Stand
2287,51.888,Stand,Stand
2288,51.908,Stand,Stand
2289,51.93,Stand,Stand
2290,51.953,Stand,Stand
2291,51.975,Stand,Stand
2292,51.997,Stand,Stand
2293,52.019,Stand,Stand
2294,52.041,Stand,Stand
2295,52.064,Stand,Stand
2296,52.093,Stand,Stand
2297,52.115,Stand,Stand
2298,52.137,Stand,Stand
2299,52.159,Stand,Stand
2300,52.181,Stand,Stand
2301,52.204,Stand,Stand
2302,52.226,Stand,Stand
2303,52.248,Stand,Stand
2304,52.271,Stand,Stand
2305,52.293,Stand,Stand
2306,52.315,Stand,Stand
2307,52.337,Stand,Stand
2308,52.359,Stand,Stand
2309,52.381,Stand,Stand
2310,52.403,Stand,Stand
2311,52.425,Stand,Stand
2312,52.447,Stand,Stand
2313,52.469,Stand,Stand
2314,52.491,Stand,Stand
2315,52.513,Stand,Stand
2316,52.538,Stand,Stand
2317,52.558,Stand,Stand
2318,52.583,Stand,Stand
2319,52.601,Stand,Stand
2320,52.623,Stand,Stand
2321,52.645,Stand,Stand
2322,52.667,Stand,Stand
2323,52.69,Stand,Stand
2324,52.711,Stand,Stand
2325,52.735,Stand,Stand
2326,52.755,Stand,Stand
2327,52.778,Stand,Stand
2328,52.8,Stand,Stand
2329,52.822,Stand,Stand
2330,52.844,Stand,Stand
2331,52.866,Stand,Stand
2332,52.888,Stand,Stand
2333,52.91,Stand,Stand
2334,52.932,Stand,Stand
2335,52.954,Stand,Stand
2336,52.976,Stand,Stand
2337,52.998,Stand,Stand
2338,53.021,Stand,Stand
2339,53.042,Stand,Stand
2340,53.064,Stand,Stand
2341,53.093,Stand,Stand
2342,53.108,Stand,Stand
2343,53.129,Stand,Stand
2344,53.152,Stand,Stand
2345,53.174,Stand,Stand
2346,53.196,Stand,Stand
2347,53.218,Stand,Stand
2348,53.241,Stand,Stand
2349,53.263,Stand,Stand
2350,53.285,Stand,Stand
2351,53.311,Stand,Stand
2352,53.328,Stand,Stand
2353,53.35,Stand,Stand
2354,53.375,Stand,Stand
2355,53.396,Stand,Stand
2356,53.416,Stand,Stand
2357,53.438,Stand,Stand
2358,53.462,Stand,Stand
2359,53.483,Stand,Stand
2360,53.505,Stand,Stand
2361,53.527,Stand,Stand
2362,53.549,Stand,Stand
2363,53.571,Stand,Stand
2364,53.593,Stand,Stand
2365,53.615,Stand,Stand
2366,53.637,Stand,Stand
2367,53.662,Stand,Stand
2368,53.684,Stand,Stand
2369,53.704,Stand,Stand
2370,53.725,Stand,Stand
2371,53.747,Stand,Stand
2372,53.769,Stand,Stand
2373,53.791,Stand,Stand
2374,53.813,Stand,Stand
2375,53.835,Stand,Stand
2376,53.858,Stand,Stand
2377,53.88,Stand,Stand
2378,53.902,Stand,Stand
2379,53.924,Stand,Stand
2380,53.946,Stand,Stand
2381,53.968,Stand,Stand
2382,53.991,Stand,Stand
2383,54.012,Stand,Stand
2384,54.034,Stand,Stand
2385,54.056,Stand,Stand
2386,54.093,Stand,Stand
2387,54.1,Stand,Stand
2388,54.121,Stand,Stand
2389,54.143,Stand,Stand
2390,54.166,Stand,Stand
2391,54.188,Stand,Stand
2392,54.21,Stand,Stand
2393,54.232,Stand,Stand
2394,54.255,Stand,Stand
2395,54.277,Stand,Stand
2396,54.299,Stand,Stand
2397,54.321,Stand,Stand
2398,54.343,Stand,Stand
2399,54.364,Stand,Stand
2400,54.389,Stand,Stand
2401,54.409,Stand,Stand
2402,54.431,Stand,Stand
2403,54.453,Stand,Stand
2404,54.475,Stand,Stand
2405,54.497,Stand,Stand
2406,54.519,Stand,Stand
2407,54.541,Stand,Stand
2408,54.563,Stand,Stand
2409,54.585,Stand,Stand
2410,54.608,Stand,Stand
2411,54.629,Stand,Stand
2412,54.651,Stand,Stand
2413,54.674,Stand,Stand
2414,54.694,Stand,Stand
2415,54.717,Stand,Stand
2416,54.74,Stand,Stand
2417,54.761,Stand,Stand
2418,54.783,Stand,Stand
2419,54.809,Stand,Stand
2420,54.841,Stand,Stand
2421,54.853,Stand,Stand
2422,54.875,Stand,Stand
2423,54.897,Stand,Stand
2424,54.919,Stand,Stand
2425,54.942,Stand,Stand
2426,54.964,Stand,Stand
2427,54.986,Stand,Stand
2428,55.008,Stand,Stand
2429,55.03,Stand,Stand
2430,55.052,Stand,Stand
2431,55.074,Stand,Stand
2432,55.1,Stand,Stand
2433,55.118,Stand,Stand
2434,55.144,Stand,Stand
2435,55.164,Stand,Stand
2436,55.184,Stand,Stand
2437,55.208,Stand,Stand
2438,55.229,Stand,Stand
2439,55.256,Stand,Stand
2440,55.272,Stand,Stand
2441,55.294,Stand,Stand
2442,55.317,Stand,Stand
2443,55.339,Stand,Stand
2444,55.362,Stand,Stand
2445,55.382,Stand,Stand
2446,55.404,Stand,Stand
2447,55.427,Stand,Stand
2448,55.449,Stand,Stand
2449,55.472,Stand,Stand
2450,55.497,Stand,Stand
2451,55.518,Stand,Stand
2452,55.54,Stand,Stand
2453,55.562,Stand,Stand
2454,55.584,Stand,Stand
2455,55.606,Stand,Stand
2456,55.628,Stand,Stand
2457,55.656,Stand,Stand
2458,56.375,Stand,Stand
2459,56.398,Stand,Stand
2460,56.42,Stand,Stand
2461,56.441,Stand,Stand
2462,56.463,Stand,Stand
2463,56.486,Stand,Stand
2464,56.508,Stand,Stand
2465,56.53,Stand,Stand
2466,56.552,Stand,Stand
2467,56.574,Stand,Stand
2468,56.596,Stand,Stand
2469,56.618,Stand,Stand
2470,56.64,Stand,Stand
2471,56.662,Stand,Stand
2472,56.684,Stand,Stand
2473,56.706,Stand,Stand
2474,56.728,Stand,Stand
2475,56.751,Stand,Stand
2476,56.772,Stand,Stand
2477,56.795,Stand,Stand
2478,56.817,Stand,Stand
2479,56.838,Stand,Stand
2480,56.861,Stand,Stand
2481,56.883,Stand,Stand
2482,56.905,Stand,Stand
2483,56.927,Stand,Stand
2484,56.948,Stand,Stand
2485,56.97,Stand,Stand
2486,56.992,Stand,Stand
2487,57.014,Stand,Stand
2488,57.036,Stand,Stand
2489,57.059,Stand,Stand
2490,57.081,Stand,Stand
2491,57.103,Stand,Stand
2492,57.124,Stand,Stand
2493,57.147,Stand,Stand
2494,57.169,Stand,Stand
2495,57.192,Stand,Stand
2496,57.213,Stand,Walk
2497,57.235,Stand,Stand
2498,57.256,Stand,Stand
2499,57.279,Stand,Stand
2500,57.301,Stand,Stand
2501,57.323,Stand,Stand
2502,57.345,Stand,Stand
2503,57.371,Stand,Stand
2504,57.394,Stand,Stand
2505,57.416,Stand,Stand
2506,57.438,Stand,Stand
2507,57.461,Stand,Stand
2508,57.483,Stand,Stand
2509,57.504,Stand,Stand
2510,57.526,Stand,Stand
2511,57.549,Stand,Stand
2512,57.571,Stand,Stand
2513,57.592,Stand,Stand
2514,57.615,Stand,Stand
2515,57.636,Stand,Stand
2516,57.658,Stand,Stand
2517,57.68,Stand,Stand
2518,57.702,Stand,Stand
2519,57.724,Stand,Stand
2520,57.746,Stand,Stand
2521,57.769,Stand,Stand
2522,57.791,Stand,Stand
2523,57.813,Stand,Stand
2524,57.835,Stand,Stand
2525,57.856,Stand,Stand
2526,57.879,Stand,Stand
2527,57.901,Stand,Stand
2528,57.923,Stand,Stand
2529,57.944,Stand,Stand
2530,57.967,Stand,Stand
2531,57.989,Stand,Stand
2532,58.011,Stand,Stand
2533,58.033,Stand,Stand
2534,58.055,Stand,Stand
2535,58.077,Stand,Stand
2536,58.099,Stand,Stand
2537,58.121,Stand,Stand
2538,58.144,Stand,Stand
2539,58.165,Stand,Stand
2540,58.188,Stand,Stand
2541,58.21,Stand,Stand
2542,58.231,Stand,Stand
2543,58.254,Stand,Stand
2544,58.275,Stand,Stand
2545,58.297,Stand,Stand
2546,58.319,Stand,Stand
2547,58.342,Stand,Stand
2548,58.368,Stand,Stand
2549,58.39,Stand,Stand
2550,58.412,Stand,Stand
2551,58.434,Stand,Stand
2552,58.456,Stand,Stand
2553,58.478,Stand,Stand
2554,58.5,Stand,Stand
2555,58.522,Stand,Stand
2556,58.544,Stand,Stand
2557,58.566,Stand,Stand
2558,58.589,Stand,Stand
2559,58.611,Stand,Stand
2560,58.633,Stand,Stand
2561,58.655,Stand,Stand
2562,58.676,Stand,Stand
2563,58.699,Stand,Stand
2564,58.721,Stand,Stand
2565,58.743,Stand,Stand
2566,58.764,Stand,Stand
2567,58.787,Stand,Stand
2568,58.808,Stand,Stand
2569,58.831,Stand,Stand
2570,58.852,Stand,Stand
2571,58.875,Stand,Stand
2572,58.896,Stand,Stand
2573,58.919,Stand,Stand
2574,58.94,Stand,Stand
2575,58.963,Stand,Stand
2576,58.985,Stand,Stand
2577,59.007,Stand,Stand
2578,59.029,Stand,Stand
2579,59.051,Stand,Stand
2580,59.073,Stand,Stand
2581,59.095,Stand,Stand
2582,59.12,Stand,Stand
2583,59.139,Stand,Stand
2584,59.162,Stand,Stand
2585,59.184,Stand,Stand
2586,59.205,Stand,Stand
2587,59.228,Stand,Stand
2588,59.249,Stand,Stand
2589,59.271,Stand,Stand
2590,59.294,Stand,Stand
2591,59.316,Stand,Stand
2592,59.338,Stand,Stand
2593,59.363,Stand,Stand
2594,59.383,Stand,Stand
2595,59.407,Stand,Stand
2596,59.429,Stand,Stand
2597,59.449,Stand,Stand
2598,59.474,Stand,Stand
2599,59.493,Stand,Stand
2600,59.513,Stand,Stand
2601,59.535,Stand,Stand
2602,59.561,Stand,Stand
2603,59.58,Stand,Stand
2604,59.602,Stand,Stand
2605,59.623,Stand,Stand
2606,59.646,Stand,Stand
2607,59.668,Stand,Stand
2608,59.69,Stand,Stand
2609,59.712,Stand,Stand
2610,59.735,Stand,Stand
2611,59.757,Stand,Stand
2612,59.779,Stand,Stand
2613,59.801,Stand,Stand
2614,59.823,Stand,Stand
2615,59.846,Stand,Stand
2616,59.867,Stand,Stand
2617,59.889,Stand,Stand
2618,59.911,Stand,Start to walk
2619,59.933,Stand,Start to walk
2620,59.955,Stand,Start to walk
2621,59.977,Stand,Start to walk
2622,60,Stand,Start to walk
2623,60.021,Stand,Start to walk
2624,60.044,Stand,Start to walk
2625,60.066,Stand,Start to walk
2626,60.088,Stand,Start to walk
2627,60.11,Stand,Start to walk
2628,60.132,Stand,Start to walk
2629,60.154,Stand,Start to walk
2630,60.176,Stand,Start to walk
2631,60.198,Stand,Start to walk
2632,60.221,Stand,Start to walk
2633,60.252,Stand,Start to walk
2634,60.263,Stand,Start to walk
2635,60.285,Stand,Start to walk
2636,60.308,Stand,Start to walk
2637,60.331,Stand,Start to walk
2638,60.352,Stand,Stand
2639,60.375,Stand,Stand
2640,60.4,Stand,Stand
2641,60.422,Stand,Stand
2642,60.445,Stand,Stand
2643,60.467,Stand,Stand
2644,60.488,Stand,Stand
2645,60.511,Stand,Stand
2646,60.533,Stand,Stand
2647,60.555,Stand,Start to walk
2648,60.577,Stand,Stand
2649,60.599,Stand,Stand
2650,60.621,Stand,Stand
2651,60.645,Stand,Stand
2652,60.665,Stand,Stand
2653,60.687,Stand,Stand
2654,60.709,Stand,Stand
2655,60.731,Stand,Stand
2656,60.753,Stand,Stand
2657,60.776,Stand,Stand
2658,60.806,Stand,Stand
2659,60.828,Stand,Stand
2660,60.85,Stand,Stand
2661,60.872,Stand,Stand
2662,60.895,Stand,Stand
2663,60.917,Start to walk,Stand
2664,60.939,Start to walk,Stand
2665,60.961,Start to walk,Stand
2666,60.983,Start to walk,Stand
2667,61.004,Start to walk,Stand
2668,61.027,Start to walk,Stand
2669,61.049,Start to walk,Stand
2670,61.071,Start to walk,Stand
2671,61.093,Start to walk,Stand
2672,61.115,Start to walk,Stand
2673,61.139,Start to walk,Stand
2674,61.159,Start to walk,Stand
2675,61.181,Start to walk,Stand
2676,61.203,Start to walk,Stand
2677,61.225,Start to walk,Stand
2678,61.248,Start to walk,Stand
2679,61.269,Start to walk,Stand
2680,61.291,Start to walk,Stand
2681,61.313,Start to walk,Stand
2682,61.336,Start to walk,Stand
2683,61.357,Start to walk,Stand
2684,61.381,Start to walk,Stand
2685,61.402,Start to walk,Stand
2686,61.424,Start to walk,Stand
2687,61.446,Start to walk,Stand
2688,61.467,Start to walk,Stand
2689,61.49,Start to walk,Stand
2690,61.512,Start to walk,Stand
2691,61.534,Start to walk,Stand
2692,61.556,Start to walk,Stand
2693,61.578,Start to walk,Stand
2694,61.6,Start to walk,Stand
2695,61.622,Start to walk,Stand
2696,61.644,Start to walk,Stand
2697,61.666,Start to walk,Stand
2698,61.688,Start to walk,Stand
2699,61.71,Walk,Stand
2700,61.732,Walk,Stand
2701,61.754,Walk,Stand
2702,61.775,Walk,Stand
2703,61.799,Walk,Stand
2704,61.819,Walk,Stand
2705,61.841,Walk,Stand
2706,61.865,Walk,Stand
2707,61.888,Walk,Stand
2708,61.908,Walk,Stand
2709,61.93,Walk,Stand
2710,61.952,Walk,Stand
2711,61.975,Walk,Stand
2712,61.996,Walk,Stand
2713,62.026,Walk,Stand
2714,62.049,Walk,Stand
2715,62.071,Walk,Stand
2716,62.093,Walk,Stand
2717,62.115,Walk,Stand
2718,62.138,Walk,Walk
2719,62.16,Walk,Stand
2720,62.182,Walk,Stand
2721,62.204,Walk,Stand
2722,62.228,Walk,Stand
2723,62.251,Walk,Stand
2724,62.268,Walk,Stand
2725,62.29,Walk,Stand
2726,62.312,Walk,Stand
2727,62.336,Walk,Stand
2728,62.357,Walk,Stand
2729,62.38,Walk,Stand
2730,62.402,Walk,Stand
2731,62.424,Walk,Stand
2732,62.446,Walk,Stand
2733,62.473,Walk,Stand
2734,62.49,Walk,Stand
2735,62.512,Walk,Stand
2736,62.534,Walk,Stand
2737,62.558,Walk,Stand
2738,62.578,Walk,Stand
2739,62.601,Walk,Stand
2740,62.622,Walk,Stand
2741,62.645,Walk,Stand
2742,62.666,Walk,Stand
2743,62.69,Walk,Stand
2744,62.71,Walk,Stand
2745,62.732,Walk,Stand
2746,62.756,Walk,Stand
2747,62.776,Walk,Stand
2748,62.802,Walk,Stand
2749,62.821,Walk,Stand
2750,62.843,Walk,Stand
2751,62.865,Walk,Stand
2752,62.891,Walk,Stand
2753,62.911,Walk,Stand
2754,62.931,Walk,Stand
2755,62.953,Walk,Stand
2756,62.975,Walk,Stand
2757,62.998,Walk,Stand
2758,63.02,Walk,Stand
2759,63.041,Walk,Stand
2760,63.064,Walk,Stand
2761,63.086,Walk,Stand
2762,63.108,Walk,Stand
2763,63.13,Walk,Stand
2764,63.152,Walk,Stand
2765,63.173,Walk,Stand
2766,63.195,Walk,Stand
2767,63.216,Walk,Stand
2768,63.238,Walk,Stand
2769,63.261,Walk,Stand
2770,63.283,Walk,Stand
2771,63.305,Walk,Stand
2772,63.328,Walk,Stand
2773,63.35,Walk,Stand
2774,63.372,Walk,Stand
2775,63.397,Walk,Stand
2776,63.418,Walk,Stand
2777,63.438,Walk,Stand
2778,63.462,Walk,Stand
2779,63.482,Walk,Stand
2780,63.504,Walk,Stand
2781,63.526,Walk,Stand
2782,63.548,Walk,Stand
2783,63.57,Walk,Stand
2784,63.592,Walk,Stand
2785,63.614,Walk,Stand
2786,63.636,Walk,Stand
2787,63.659,Walk,Stand
2788,63.681,Walk,Stand
2789,63.703,Walk,Stand
2790,63.725,Walk,Stand
2791,63.747,Walk,Stand
2792,63.769,Walk,Stand
2793,63.79,Walk,Stand
2794,63.813,Walk,Stand
2795,63.835,Walk,Stand
2796,63.857,Walk,Stand
2797,63.881,Walk,Stand
2798,63.912,Walk,Stand
2799,63.924,Walk,Stand
2800,63.944,Walk,Stand
2801,63.967,Walk,Stand
2802,63.988,Walk,Stand
2803,64.01,Walk,Stand
2804,64.032,Walk,Stand
2805,64.055,Walk,Stand
2806,64.077,Walk,Stand
2807,64.099,Walk,Stand
2808,64.121,Walk,Stand
2809,64.146,Walk,Stand
2810,64.165,Walk,Stand
2811,64.187,Walk,Stand
2812,64.213,Walk,Start to walk
2813,64.23,Walk,Start to walk
2814,64.253,Walk,Start to walk
2815,64.275,Walk,Start to walk
2816,64.296,Walk,Start to walk
2817,64.318,Walk,Start to walk
2818,64.34,Walk,Start to walk
2819,64.364,Walk,Start to walk
2820,64.385,Walk,Start to walk
2821,64.409,Walk,Start to walk
2822,64.429,Walk,Start to walk
2823,64.451,Walk,Start to walk
2824,64.474,Walk,Start to walk
2825,64.495,Walk,Start to walk
2826,64.517,Walk,Start to walk
2827,64.541,Walk,Start to walk
2828,64.562,Walk,Start to walk
2829,64.584,Walk,Start to walk
2830,64.607,Walk,Start to walk
2831,64.627,Walk,Start to walk
2832,64.649,Walk,Start to walk
2833,64.672,Walk,Start to walk
2834,64.696,Start to Run,Start to walk
2835,64.716,Start to Run,Start to walk
2836,64.74,Start to Run,Start to walk
2837,64.76,Start to Run,Start to walk
2838,64.782,Start to Run,Start to walk
2839,64.804,Start to Run,Start to walk
2840,64.826,Start to Run,Stand
2841,64.848,Start to Run,Stand
2842,64.871,Start to Run,Stand
2843,64.893,Start to Run,Stand
2844,64.915,Start to Run,Stand
2845,64.937,Start to Run,Stand
2846,64.959,Start to Run,Stand
2847,64.981,Start to Run,Stand
2848,65.003,Start to Run,Stand
2849,65.025,Start to Run,Stand
2850,65.047,Run,Stand
2851,65.069,Run,Stand
2852,65.091,Run,Start to walk
2853,65.113,Run,Start to walk
2854,65.135,Run,Start to walk
2855,65.161,Run,Start to walk
2856,65.18,Run,Start to walk
2857,65.202,Run,Stand
2858,65.224,Run,Start to walk
2859,65.246,Run,Start to walk
2860,65.267,Run,Start to walk
2861,65.289,Run,Start to walk
2862,65.31,Run,Start to walk
2863,65.333,Run,Start to walk
2864,65.355,Run,Start to walk
2865,65.379,Run,Start to walk
2866,65.401,Run,Stand
2867,65.422,Run,Stand
2868,65.443,Run,Stand
2869,65.466,Run,Stand
2870,65.487,Run,Stand
2871,65.509,Run,Stand
2872,65.531,Run,Stand
2873,65.554,Run,Start to walk
2874,65.574,Run,Start to walk
2875,65.598,Run,Start to walk
2876,65.618,Run,Start to walk
2877,65.641,Run,Start to walk
2878,65.663,Run,Start to walk
2879,65.686,Run,Start to walk
2880,65.707,Run,Start to walk
2881,65.729,Run,Start to walk
2882,65.754,Run,Start to walk
2883,65.774,Run,Start to walk
2884,65.796,Run,Start to walk
2885,65.833,Run,Start to walk
2886,65.843,Run,Start to walk
2887,65.868,Run,Start to walk
2888,65.891,Run,Start to walk
2889,65.912,Run,Start to walk
2890,65.932,Run,Start to walk
2891,65.955,Run,Start to walk
2892,65.977,Run,Start to walk
2893,65.998,Run,Start to walk
2894,66.021,Run,Start to walk
2895,66.043,Run,Start to walk
2896,66.065,Run,Start to walk
2897,66.087,Run,Start to walk
2898,66.109,Run,Stand
2899,66.131,Run,Stand
2900,66.155,Run,Stand
2901,66.176,Run,Stand
2902,66.197,Run,Stand
2903,66.219,Run,Stand
2904,66.242,Run,Start to walk
2905,66.276,Run,Start to walk
2906,66.293,Run,Start to walk
2907,66.311,Run,Start to walk
2908,66.333,Run,Start to walk
2909,66.356,Run,Start to walk
2910,66.378,Run,Start to walk
2911,66.4,Run,Start to walk
2912,66.422,Run,Start to walk
2913,66.444,Run,Start to walk
2914,66.465,Run,Start to walk
2915,66.488,Run,Start to walk
2916,66.51,Run,Start to walk
2917,66.532,Run,Start to walk
2918,66.554,Run,Start to walk
2919,66.577,Run,Start to walk
2920,66.598,Run,Start to walk
2921,66.62,Run,Start to walk
2922,66.643,Run,Start to walk
2923,66.665,Run,Start to walk
2924,66.688,Run,Start to walk
2925,66.708,Run,Start to walk
2926,66.731,Run,Start to walk
2927,66.753,Run,Start to walk
2928,66.775,Run,Start to walk
2929,66.798,Run,Stand
2930,66.819,Run,Stand
2931,66.844,Run,Stand
2932,66.864,Run,Start to walk
2933,66.885,Run,Start to walk
2934,66.912,Run,Start to walk
2935,66.93,Run,Stand
2936,66.951,Run,Start to walk
2937,66.974,Run,Start to walk
2938,66.996,Run,Start to walk
2939,67.028,Run,Start to walk
2940,67.04,Run,Start to walk
2941,67.061,Run,Start to walk
2942,67.084,Run,Start to walk
2943,67.105,Run,Start to walk
2944,67.128,Run,Start to walk
2945,67.152,Run,Start to walk
2946,67.172,Run,Start to walk
2947,67.194,Run,Start to walk
2948,67.216,Run,Start to walk
2949,67.238,Run,Start to walk
2950,67.264,Run,Start to walk
2951,67.286,Run,Start to walk
2952,67.307,Start to walk,Start to walk
2953,67.329,Start to walk,Start to walk
